Date,AYRO,CENN,EVTV,FUV,GOEV,GP,KNDI,LCID,LI,NIO,PEV,PSNY,REE,RIVN,TSLA,VFS,VLCN,WKHS,XOS,XPEV,ZAPP
2016-09-20,1209.5999755859375,256500.0,,,,,5.539999961853027,,,,,,,,13.642666816711426,,,2295.0,,,
2016-09-21,1238.4000244140625,240000.0,,,,,5.75,,,,,,,,13.6813325881958,,,2137.5,,,
2016-09-22,1238.4000244140625,246000.0,,,,,5.670000076293945,,,,,,,,13.76200008392334,,,2042.5,,,
2016-09-23,1238.4000244140625,235500.0,,,,,5.639999866485596,,,,,,,,13.829999923706055,,,2042.5,,,
2016-09-26,1228.800048828125,245580.0,,,,,5.599999904632568,,,,,,,,13.932666778564453,,,1847.5,,,
2016-09-27,1257.5999755859375,247500.0,,,,,5.650000095367432,,,,,,,,13.720666885375977,,,1885.0,,,
2016-09-28,1267.199951171875,241500.0,,,,,5.599999904632568,,,,,,,,13.751333236694336,,,1880.0,,,
2016-09-29,1248.0,228000.0,,,,,5.489999771118164,,,,,,,,13.380000114440918,,,1842.5,,,
2016-09-30,1248.0,243000.0,,,,,5.489999771118164,,,,,,,,13.60200023651123,,,1810.0,,,
2016-10-03,1267.199951171875,225000.0,,,,,5.53000020980835,,,,,,,,14.24666690826416,,,1672.5,,,
2016-10-04,1257.5999755859375,225000.0,,,,,5.840000152587891,,,,,,,,14.093999862670898,,,1695.0,,,
2016-10-05,1248.0,220500.0,,,,,6.340000152587891,,,,,,,,13.897333145141602,,,1715.0,,,
2016-10-06,1257.5999755859375,225000.0,,,,,6.03000020980835,,,,,,,,13.399999618530273,,,1760.0,,,
2016-10-07,1296.0,217500.0,,,,,5.800000190734863,,,,,,,,13.107333183288574,,,1677.5,,,
2016-10-10,1267.199951171875,202500.0,,,,,5.849999904632568,,,,,,,,13.396666526794434,,,1825.0,,,
2016-10-11,1267.199951171875,193500.0,,,,,5.699999809265137,,,,,,,,13.34000015258789,,,1725.0,,,
2016-10-12,1257.5999755859375,193500.0,,,,,5.769999980926514,,,,,,,,13.434000015258789,,,1710.0,,,
2016-10-13,1248.0,174000.0,,,,,5.599999904632568,,,,,,,,13.349332809448242,,,1732.5,,,
2016-10-14,1248.0,178500.0,,,,,5.559999942779541,,,,,,,,13.100666999816895,,,1775.0,,,
2016-10-17,1267.199951171875,192000.0,,,,,5.400000095367432,,,,,,,,12.93066692352295,,,1802.5,,,
2016-10-18,1267.199951171875,190500.0,,,,,5.300000190734863,,,,,,,,13.273332595825195,,,1827.5,,,
2016-10-19,1200.0,192000.0,,,,,5.099999904632568,,,,,,,,13.570667266845703,,,1817.5,,,
2016-10-20,1248.0,193500.0,,,,,5.099999904632568,,,,,,,,13.273332595825195,,,1807.5,,,
2016-10-21,1219.199951171875,193500.0,,,,,5.150000095367432,,,,,,,,13.339332580566406,,,1737.5,,,
2016-10-24,1219.199951171875,174000.0,,,,,5.150000095367432,,,,,,,,13.517333030700684,,,1745.0,,,
2016-10-25,1209.5999755859375,184500.0,,,,,5.0,,,,,,,,13.489333152770996,,,1727.5,,,
2016-10-26,1209.5999755859375,159165.0,,,,,5.400000095367432,,,,,,,,13.482666969299316,,,1710.0,,,
2016-10-27,1209.5999755859375,157500.0,,,,,5.050000190734863,,,,,,,,13.600666999816895,,,1657.5,,,
2016-10-28,1219.199951171875,169500.0,,,,,5.050000190734863,,,,,,,,13.33133316040039,,,1660.0,,,
2016-10-31,1209.5999755859375,166500.0,,,,,5.0,,,,,,,,13.182000160217285,,,1660.0,,,
2016-11-01,1200.0,165000.0,,,,,4.900000095367432,,,,,,,,12.719332695007324,,,1637.5,,,
2016-11-02,1190.4000244140625,165000.0,,,,,4.650000095367432,,,,,,,,12.534667015075684,,,1635.0,,,
2016-11-03,1171.199951171875,153000.0,,,,,4.449999809265137,,,,,,,,12.494667053222656,,,1607.5,,,
2016-11-04,1161.5999755859375,153000.0,,,,,4.599999904632568,,,,,,,,12.704000473022461,,,1592.5,,,
2016-11-07,1152.0,153000.0,,,,,4.75,,,,,,,,12.880666732788086,,,1742.5,,,
2016-11-08,1161.5999755859375,151500.0,,,,,4.449999809265137,,,,,,,,12.996000289916992,,,1712.5,,,
2016-11-09,1161.5999755859375,136710.0,,,,,3.9000000953674316,,,,,,,,12.670666694641113,,,1780.0,,,
2016-11-10,1152.0,147000.0,,,,,4.0,,,,,,,,12.356666564941406,,,1735.0,,,
2016-11-11,1161.5999755859375,138600.0,,,,,3.9000000953674316,,,,,,,,12.570667266845703,,,1835.0,,,
2016-11-14,1209.5999755859375,136485.0,,,,,3.5,,,,,,,,12.096667289733887,,,1875.0,,,
2016-11-15,1161.5999755859375,126000.0,,,,,3.75,,,,,,,,12.251333236694336,,,1815.0,,,
2016-11-16,1209.5999755859375,181500.0,,,,,3.950000047683716,,,,,,,,12.26200008392334,,,1837.5,,,
2016-11-17,1171.199951171875,172500.0,,,,,3.9000000953674316,,,,,,,,12.577333450317383,,,1840.0,,,
2016-11-18,1267.199951171875,165000.0,,,,,3.6500000953674316,,,,,,,,12.334667205810547,,,1882.5,,,
2016-11-21,1257.5999755859375,154500.0,,,,,3.799999952316284,,,,,,,,12.3013334274292,,,1947.5,,,
2016-11-22,1267.199951171875,150015.0,,,,,3.950000047683716,,,,,,,,12.744667053222656,,,1945.0,,,
2016-11-23,1180.800048828125,159000.0,,,,,4.300000190734863,,,,,,,,12.87600040435791,,,1980.0,,,
2016-11-25,1200.0,153000.0,,,,,4.599999904632568,,,,,,,,13.109999656677246,,,2130.0,,,
2016-11-28,1190.4000244140625,156000.0,,,,,5.050000190734863,,,,,,,,13.074666976928711,,,2077.5,,,
2016-11-29,1161.5999755859375,156000.0,,,,,5.650000095367432,,,,,,,,12.637999534606934,,,1985.0,,,
2016-11-30,1171.199951171875,147000.0,,,,,5.199999809265137,,,,,,,,12.626667022705078,,,1852.5,,,
2016-12-01,1161.5999755859375,153780.0,,,,,4.800000190734863,,,,,,,,12.125332832336426,,,1782.5,,,
2016-12-02,1142.4000244140625,147000.0,,,,,4.800000190734863,,,,,,,,12.097999572753906,,,1765.0,,,
2016-12-05,1104.0,151500.0,,,,,5.150000095367432,,,,,,,,12.453332901000977,,,1875.0,,,
2016-12-06,1104.0,150000.0,,,,,5.099999904632568,,,,,,,,12.390000343322754,,,1850.0,,,
2016-12-07,1152.0,139935.0,,,,,4.949999809265137,,,,,,,,12.876667022705078,,,1820.0,,,
2016-12-08,1171.199951171875,142590.0,,,,,5.150000095367432,,,,,,,,12.81933307647705,,,1787.5,,,
2016-12-09,1238.4000244140625,144000.0,,,,,5.150000095367432,,,,,,,,12.812000274658203,,,1820.0,,,
2016-12-12,1200.0,151500.0,,,,,5.199999809265137,,,,,,,,12.828666687011719,,,1787.5,,,
2016-12-13,1190.4000244140625,142500.0,,,,,5.550000190734863,,,,,,,,13.210000038146973,,,1752.5,,,
2016-12-14,1171.199951171875,138000.0,,,,,5.449999809265137,,,,,,,,13.246000289916992,,,1722.5,,,
2016-12-15,1171.199951171875,141000.0,,,,,5.050000190734863,,,,,,,,13.17199993133545,,,1737.5,,,
2016-12-16,1161.5999755859375,169500.0,,,,,4.900000095367432,,,,,,,,13.499333381652832,,,1740.0,,,
2016-12-19,1152.0,150000.0,,,,,4.800000190734863,,,,,,,,13.51533317565918,,,1755.0,,,
2016-12-20,1152.0,133515.0,,,,,5.300000190734863,,,,,,,,13.919333457946777,,,1810.0,,,
2016-12-21,1152.0,136500.0,,,,,5.099999904632568,,,,,,,,13.846667289733887,,,1765.0,,,
2016-12-22,1132.800048828125,147000.0,,,,,5.099999904632568,,,,,,,,13.896666526794434,,,1777.5,,,
2016-12-23,1180.800048828125,138000.0,,,,,5.150000095367432,,,,,,,,14.22266674041748,,,1840.0,,,
2016-12-27,1200.0,156000.0,,,,,5.150000095367432,,,,,,,,14.635333061218262,,,1842.5,,,
2016-12-28,1190.4000244140625,148500.0,,,,,5.150000095367432,,,,,,,,14.649333000183105,,,1852.5,,,
2016-12-29,1171.199951171875,145500.0,,,,,5.0,,,,,,,,14.312000274658203,,,1862.5,,,
2016-12-30,1219.199951171875,150000.0,,,,,4.900000095367432,,,,,,,,14.246000289916992,,,1765.0,,,
2017-01-03,1209.5999755859375,163500.0,,,,,4.800000190734863,,,,,,,,14.465999603271484,,,1722.5,,,
2017-01-04,1248.0,144015.0,,,,,4.900000095367432,,,,,,,,15.13266658782959,,,1712.5,,,
2017-01-05,1248.0,142500.0,,,,,5.199999809265137,,,,,,,,15.116666793823242,,,1687.5,,,
2017-01-06,1257.5999755859375,142500.0,,,,,5.0,,,,,,,,15.267333030700684,,,1612.5,,,
2017-01-09,1372.800048828125,136500.0,,,,,4.949999809265137,,,,,,,,15.41866683959961,,,1427.5,,,
2017-01-10,1392.0,136500.0,,,,,5.150000095367432,,,,,,,,15.324666976928711,,,1350.0,,,
2017-01-11,1344.0,160500.0,,,,,5.25,,,,,,,,15.315333366394043,,,1365.0,,,
2017-01-12,1488.0,156000.0,,,,,5.0,,,,,,,,15.305999755859375,,,1472.5,,,
2017-01-13,1507.199951171875,255000.0,,,,,5.050000190734863,,,,,,,,15.850000381469727,,,1497.5,,,
2017-01-17,1516.800048828125,253485.0,,,,,4.849999904632568,,,,,,,,15.70533275604248,,,1435.0,,,
2017-01-18,1372.800048828125,244500.0,,,,,4.849999904632568,,,,,,,,15.890666961669922,,,1325.0,,,
2017-01-19,1392.0,318000.0,,,,,4.800000190734863,,,,,,,,16.250667572021484,,,1195.0,,,
2017-01-20,1440.0,251850.0,,,,,4.849999904632568,,,,,,,,16.315332412719727,,,1215.0,,,
2017-01-23,1430.4000244140625,240000.0,,,,,4.800000190734863,,,,,,,,16.594667434692383,,,1127.5,,,
2017-01-24,1411.199951171875,216000.0,,,,,4.5,,,,,,,,16.974000930786133,,,940.0,,,
2017-01-25,1449.5999755859375,202500.0,,,,,4.349999904632568,,,,,,,,16.96466636657715,,,855.0,,,
2017-01-26,1420.800048828125,205500.0,,,,,4.550000190734863,,,,,,,,16.833999633789062,,,867.5,,,
2017-01-27,1420.800048828125,195000.0,,,,,4.5,,,,,,,,16.863332748413086,,,772.5,,,
2017-01-30,1392.0,181500.0,,,,,4.449999809265137,,,,,,,,16.708667755126953,,,822.5,,,
2017-01-31,1401.5999755859375,181500.0,,,,,4.25,,,,,,,,16.795333862304688,,,810.0,,,
2017-02-01,1392.0,175500.0,,,,,4.199999809265137,,,,,,,,16.615999221801758,,,767.5,,,
2017-02-02,1449.5999755859375,417000.0,,,,,4.199999809265137,,,,,,,,16.770000457763672,,,745.0,,,
2017-02-03,1497.5999755859375,364500.0,,,,,4.25,,,,,,,,16.755332946777344,,,702.5,,,
2017-02-06,1392.0,433500.0,,,,,4.300000190734863,,,,,,,,17.184667587280273,,,717.5,,,
2017-02-07,1372.800048828125,544500.0,,,,,4.150000095367432,,,,,,,,17.165332794189453,,,720.0,,,
2017-02-08,1363.199951171875,462000.0,,,,,4.099999904632568,,,,,,,,17.472000122070312,,,730.0,,,
2017-02-09,1420.800048828125,427500.0,,,,,4.0,,,,,,,,17.946666717529297,,,695.0,,,
2017-02-10,1430.4000244140625,426000.0,,,,,4.079999923706055,,,,,,,,17.948667526245117,,,700.0,,,
2017-02-13,1382.4000244140625,375000.0,,,,,4.25,,,,,,,,18.706666946411133,,,722.5,,,
2017-02-14,1392.0,402000.0,,,,,4.099999904632568,,,,,,,,18.73200035095215,,,710.0,,,
2017-02-15,1440.0,383985.0,,,,,4.25,,,,,,,,18.650667190551758,,,722.5,,,
2017-02-16,1430.4000244140625,385500.0,,,,,4.25,,,,,,,,17.93000030517578,,,775.0,,,
2017-02-17,1507.199951171875,378000.0,,,,,4.150000095367432,,,,,,,,18.148666381835938,,,802.5,,,
2017-02-21,1516.800048828125,357000.0,,,,,4.099999904632568,,,,,,,,18.492666244506836,,,812.5,,,
2017-02-22,1488.0,340500.0,,,,,4.25,,,,,,,,18.233999252319336,,,797.5,,,
2017-02-23,1440.0,318210.0,,,,,4.150000095367432,,,,,,,,17.06599998474121,,,765.0,,,
2017-02-24,1459.199951171875,342000.0,,,,,4.150000095367432,,,,,,,,17.133333206176758,,,757.5,,,
2017-02-27,1449.5999755859375,339000.0,,,,,4.0,,,,,,,,16.415332794189453,,,757.5,,,
2017-02-28,1353.5999755859375,319500.0,,,,,4.099999904632568,,,,,,,,16.666000366210938,,,717.5,,,
2017-03-01,1401.5999755859375,330000.0,,,,,4.050000190734863,,,,,,,,16.667999267578125,,,757.5,,,
2017-03-02,1401.5999755859375,316500.0,,,,,4.150000095367432,,,,,,,,16.698667526245117,,,750.0,,,
2017-03-03,1372.800048828125,315000.0,,,,,4.199999809265137,,,,,,,,16.771333694458008,,,737.5,,,
2017-03-06,1382.4000244140625,319500.0,,,,,4.150000095367432,,,,,,,,16.747333526611328,,,725.0,,,
2017-03-07,1363.199951171875,379500.0,,,,,4.0,,,,,,,,16.57266616821289,,,722.5,,,
2017-03-08,1344.0,369000.0,,,,,4.050000190734863,,,,,,,,16.45800018310547,,,722.5,,,
2017-03-09,1392.0,376500.0,,,,,4.050000190734863,,,,,,,,16.32666778564453,,,702.5,,,
2017-03-10,1344.0,327000.0,,,,,4.25,,,,,,,,16.246000289916992,,,670.0,,,
2017-03-13,1392.0,321000.0,,,,,4.349999904632568,,,,,,,,16.411333084106445,,,685.0,,,
2017-03-14,1430.4000244140625,390000.0,,,,,4.050000190734863,,,,,,,,17.200000762939453,,,662.5,,,
2017-03-15,1411.199951171875,339000.0,,,,,4.050000190734863,,,,,,,,17.048667907714844,,,570.0,,,
2017-03-16,1392.0,345000.0,,,,,3.700000047683716,,,,,,,,17.469999313354492,,,572.5,,,
2017-03-17,1430.4000244140625,360000.0,,,,,3.8499999046325684,,,,,,,,17.433332443237305,,,587.5,,,
2017-03-20,1382.4000244140625,357000.0,,,,,3.5999999046325684,,,,,,,,17.461332321166992,,,532.5,,,
2017-03-21,1411.199951171875,345000.0,,,,,3.6500000953674316,,,,,,,,16.711999893188477,,,465.0,,,
2017-03-22,1315.199951171875,345000.0,,,,,3.6500000953674316,,,,,,,,17.000667572021484,,,505.0,,,
2017-03-23,1305.5999755859375,343500.0,,,,,3.700000047683716,,,,,,,,16.985332489013672,,,510.0,,,
2017-03-24,1353.5999755859375,345000.0,,,,,3.8499999046325684,,,,,,,,17.54400062561035,,,525.0,,,
2017-03-27,1324.800048828125,363000.0,,,,,3.75,,,,,,,,18.014667510986328,,,535.0,,,
2017-03-28,1296.0,358500.0,,,,,3.75,,,,,,,,18.496667861938477,,,552.5,,,
2017-03-29,1344.0,354000.0,,,,,3.799999952316284,,,,,,,,18.492000579833984,,,645.0,,,
2017-03-30,1305.5999755859375,357000.0,,,,,3.799999952316284,,,,,,,,18.527999877929688,,,615.0,,,
2017-03-31,1324.800048828125,360000.0,,,,,3.799999952316284,,,,,,,,18.553333282470703,,,657.5,,,
2017-04-03,1257.5999755859375,348000.0,,,,,3.799999952316284,,,,,,,,19.90133285522461,,,620.0,,,
2017-04-04,1248.0,348000.0,,,,,3.75,,,,,,,,20.246667861938477,,,605.0,,,
2017-04-05,1257.5999755859375,349500.0,,,,,4.099999904632568,,,,,,,,19.666667938232422,,,570.0,,,
2017-04-06,1276.800048828125,337500.0,,,,,4.0,,,,,,,,19.913333892822266,,,577.5,,,
2017-04-07,1248.0,339000.0,,,,,4.349999904632568,,,,,,,,20.16933250427246,,,570.0,,,
2017-04-10,1257.5999755859375,370500.0,,,,,4.25,,,,,,,,20.826000213623047,,,557.5,,,
2017-04-11,1209.5999755859375,328500.0,,,,,4.150000095367432,,,,,,,,20.58066749572754,,,540.0,,,
2017-04-12,1161.5999755859375,313500.0,,,,,4.050000190734863,,,,,,,,19.78933334350586,,,487.5,,,
2017-04-13,1171.199951171875,310500.0,,,,,4.150000095367432,,,,,,,,20.266666412353516,,,482.5,,,
2017-04-17,1190.4000244140625,309000.0,,,,,4.099999904632568,,,,,,,,20.09600067138672,,,567.5,,,
2017-04-18,1209.5999755859375,304500.0,,,,,4.050000190734863,,,,,,,,20.016666412353516,,,565.0,,,
2017-04-19,1219.199951171875,302250.0,,,,,4.0,,,,,,,,20.368000030517578,,,597.5,,,
2017-04-20,1248.0,288000.0,,,,,3.880000114440918,,,,,,,,20.167333602905273,,,575.0,,,
2017-04-21,1257.5999755859375,304500.0,,,,,3.799999952316284,,,,,,,,20.373332977294922,,,560.0,,,
2017-04-24,1248.0,304500.0,,,,,4.150000095367432,,,,,,,,20.53533363342285,,,562.5,,,
2017-04-25,1276.800048828125,303000.0,,,,,4.099999904632568,,,,,,,,20.91933250427246,,,540.0,,,
2017-04-26,1315.199951171875,292500.0,,,,,4.050000190734863,,,,,,,,20.67799949645996,,,545.0,,,
2017-04-27,1248.0,294000.0,,,,,4.099999904632568,,,,,,,,20.575332641601562,,,522.5,,,
2017-04-28,1296.0,292275.0,,,,,4.099999904632568,,,,,,,,20.937999725341797,,,510.0,,,
2017-05-01,1286.4000244140625,286500.0,,,,,4.050000190734863,,,,,,,,21.52199935913086,,,500.0,,,
2017-05-02,1257.5999755859375,288000.0,,,,,4.199999809265137,,,,,,,,21.25933265686035,,,537.5,,,
2017-05-03,1248.0,291000.0,,,,,4.449999809265137,,,,,,,,20.73466682434082,,,575.0,,,
2017-05-04,1219.199951171875,283755.0,,,,,4.349999904632568,,,,,,,,19.69733238220215,,,737.5,,,
2017-05-05,1209.5999755859375,276000.0,,,,,4.349999904632568,,,,,,,,20.55666732788086,,,905.0,,,
2017-05-08,1238.4000244140625,259500.0,,,,,4.400000095367432,,,,,,,,20.479333877563477,,,790.0,,,
2017-05-09,1219.199951171875,298500.0,,,,,4.5,,,,,,,,21.417333602905273,,,730.0,,,
2017-05-10,1209.5999755859375,310500.0,,,,,4.150000095367432,,,,,,,,21.681333541870117,,,672.5,,,
2017-05-11,1257.5999755859375,309000.0,,,,,4.050000190734863,,,,,,,,21.540000915527344,,,632.5,,,
2017-05-12,1276.800048828125,310500.0,,,,,4.050000190734863,,,,,,,,21.65399932861328,,,702.5,,,
2017-05-15,1248.0,312000.0,,,,,4.03000020980835,,,,,,,,21.058666229248047,,,767.5,,,
2017-05-16,1248.0,315000.0,,,,,4.0,,,,,,,,21.134000778198242,,,792.5,,,
2017-05-17,1209.5999755859375,327000.0,,,,,4.0,,,,,,,,20.407333374023438,,,830.0,,,
2017-05-18,1171.199951171875,323250.0,,,,,3.950000047683716,,,,,,,,20.87066650390625,,,880.0,,,
2017-05-19,1248.0,343500.0,,,,,4.0,,,,,,,,20.722000122070312,,,920.0,,,
2017-05-22,1219.199951171875,358500.0,,,,,4.199999809265137,,,,,,,,20.690000534057617,,,990.0,,,
2017-05-23,1248.0,373500.0,,,,,4.25,,,,,,,,20.257333755493164,,,957.5,,,
2017-05-24,1257.5999755859375,366000.0,,,,,4.300000190734863,,,,,,,,20.681333541870117,,,915.0,,,
2017-05-25,1344.0,307500.0,,,,,4.349999904632568,,,,,,,,21.121999740600586,,,912.5,,,
2017-05-26,1305.5999755859375,267000.0,,,,,4.25,,,,,,,,21.676000595092773,,,875.0,,,
2017-05-30,1411.199951171875,267000.0,,,,,4.199999809265137,,,,,,,,22.34000015258789,,,870.0,,,
2017-05-31,1344.0,235500.0,,,,,4.150000095367432,,,,,,,,22.733999252319336,,,880.0,,,
2017-06-01,1372.800048828125,216000.0,,,,,4.179999828338623,,,,,,,,22.691333770751953,,,900.0,,,
2017-06-02,1430.4000244140625,206250.0,,,,,4.199999809265137,,,,,,,,22.656667709350586,,,890.0,,,
2017-06-05,1449.5999755859375,249000.0,,,,,4.050000190734863,,,,,,,,23.154666900634766,,,872.5,,,
2017-06-06,1440.0,265500.0,,,,,4.150000095367432,,,,,,,,23.523332595825195,,,885.0,,,
2017-06-07,1430.4000244140625,255000.0,,,,,4.150000095367432,,,,,,,,23.976667404174805,,,892.5,,,
2017-06-08,1392.0,241500.0,,,,,4.150000095367432,,,,,,,,24.666667938232422,,,965.0,,,
2017-06-09,1324.800048828125,276000.0,,,,,4.050000190734863,,,,,,,,23.821332931518555,,,940.0,,,
2017-06-12,1353.5999755859375,273000.0,,,,,4.0,,,,,,,,23.93400001525879,,,930.0,,,
2017-06-13,1382.4000244140625,268500.0,,,,,4.099999904632568,,,,,,,,25.06333351135254,,,925.0,,,
2017-06-14,1401.5999755859375,249015.0,,,,,4.050000190734863,,,,,,,,25.37733268737793,,,900.0,,,
2017-06-15,1411.199951171875,235500.0,145.0,,,,4.0,,,,,,,,25.022666931152344,,,900.0,,,
2017-06-16,1372.800048828125,229500.0,192.0,,,,3.9000000953674316,,,,,,,,24.760000228881836,,,1012.5,,,
2017-06-19,1305.5999755859375,232500.0,202.24000549316406,,,,3.950000047683716,,,,,,,,24.65333366394043,,,1010.0,,,
2017-06-20,1334.4000244140625,229500.0,205.0,,,,4.0,,,,,,,,24.81599998474121,,,1095.0,,,
2017-06-21,1324.800048828125,226500.0,210.0,,,,3.950000047683716,,,,,,,,25.093332290649414,,,1160.0,,,
2017-06-22,1344.0,226500.0,211.1999969482422,,,,4.099999904632568,,,,,,,,25.507333755493164,,,1180.0,,,
2017-06-23,1334.4000244140625,225000.0,212.1999969482422,,,,4.150000095367432,,,,,,,,25.56333351135254,,,1057.5,,,
2017-06-26,1392.0,225000.0,214.0,,,,4.199999809265137,,,,,,,,25.166000366210938,,,1002.5,,,
2017-06-27,1353.5999755859375,225000.0,215.39999389648438,,,,4.25,,,,,,,,24.158000946044922,,,912.5,,,
2017-06-28,1353.5999755859375,225000.0,290.0,,,,4.449999809265137,,,,,,,,24.749332427978516,,,887.5,,,
2017-06-29,1315.199951171875,228000.0,313.79998779296875,,,,4.25,,,,,,,,24.049999237060547,,,985.0,,,
2017-06-30,1334.4000244140625,229500.0,321.0,,,,4.449999809265137,,,,,,,,24.107332229614258,,,922.5,,,
2017-07-03,1286.4000244140625,226500.0,330.0,,,,4.449999809265137,,,,,,,,23.507999420166016,,,852.5,,,
2017-07-05,1334.4000244140625,211500.0,340.20001220703125,,,,4.400000095367432,,,,,,,,21.805999755859375,,,760.0,,,
2017-07-06,1305.5999755859375,207000.0,342.0,,,,4.349999904632568,,,,,,,,20.588666915893555,,,745.0,,,
2017-07-07,1296.0,202500.0,337.0,,,,4.400000095367432,,,,,,,,20.881332397460938,,,712.5,,,
2017-07-10,1315.199951171875,205500.0,342.0,,,,4.400000095367432,,,,,,,,21.06999969482422,,,682.5,,,
2017-07-11,1344.0,217500.0,342.32000732421875,,,,4.400000095367432,,,,,,,,21.814666748046875,,,677.5,,,
2017-07-12,1315.199951171875,214500.0,343.0,,,,4.150000095367432,,,,,,,,21.968000411987305,,,737.5,,,
2017-07-13,1315.199951171875,207000.0,307.6000061035156,,,,4.349999904632568,,,,,,,,21.560667037963867,,,722.5,,,
2017-07-14,1286.4000244140625,207000.0,302.3999938964844,,,,4.400000095367432,,,,,,,,21.851999282836914,,,705.0,,,
2017-07-17,1296.0,205500.0,255.0,,,,4.25,,,,,,,,21.30466651916504,,,730.0,,,
2017-07-18,1276.800048828125,204300.0,248.1999969482422,,,,4.199999809265137,,,,,,,,21.882667541503906,,,782.5,,,
2017-07-19,1267.199951171875,207000.0,210.1999969482422,,,,4.25,,,,,,,,21.68400001525879,,,772.5,,,
2017-07-20,1276.800048828125,210000.0,184.0,,,,4.150000095367432,,,,,,,,21.994667053222656,,,727.5,,,
2017-07-21,1248.0,205500.0,176.0,,,,4.130000114440918,,,,,,,,21.893333435058594,,,737.5,,,
2017-07-24,1238.4000244140625,204000.0,176.0,,,,4.130000114440918,,,,,,,,22.834667205810547,,,750.0,,,
2017-07-25,1228.800048828125,204000.0,177.1999969482422,,,,4.099999904632568,,,,,,,,22.639999389648438,,,737.5,,,
2017-07-26,1219.199951171875,189000.0,210.0,,,,4.0,,,,,,,,22.92333221435547,,,725.0,,,
2017-07-27,1219.199951171875,214500.0,200.60000610351562,,,,4.050000190734863,,,,,,,,22.297332763671875,,,722.5,,,
2017-07-28,1228.800048828125,204000.0,194.0,,,,4.099999904632568,,,,,,,,22.33799934387207,,,740.0,,,
2017-07-31,1276.800048828125,198000.0,179.8000030517578,,,,4.0,,,,,,,,21.564666748046875,,,732.5,,,
2017-08-01,1257.5999755859375,195000.0,166.0,,,,4.0,,,,,,,,21.30466651916504,,,752.5,,,
2017-08-02,1257.5999755859375,195000.0,135.0,,,,3.950000047683716,,,,,,,,21.72599983215332,,,730.0,,,
2017-08-03,1286.4000244140625,196500.0,130.1999969482422,,,,3.950000047683716,,,,,,,,23.139333724975586,,,712.5,,,
2017-08-04,1296.0,196260.0,127.80000305175781,,,,3.950000047683716,,,,,,,,23.79400062561035,,,660.0,,,
2017-08-07,1228.800048828125,199500.0,129.8000030517578,,,,3.950000047683716,,,,,,,,23.67799949645996,,,665.0,,,
2017-08-08,1238.4000244140625,201000.0,154.0,,,,4.0,,,,,,,,24.347999572753906,,,657.5,,,
2017-08-09,1219.199951171875,204000.0,164.0,,,,3.799999952316284,,,,,,,,24.235332489013672,,,660.0,,,
2017-08-10,1209.5999755859375,213000.0,209.8000030517578,,,,3.700000047683716,,,,,,,,23.69333267211914,,,652.5,,,
2017-08-11,1238.4000244140625,210000.0,211.0,,,,3.630000114440918,,,,,,,,23.857999801635742,,,650.0,,,
2017-08-14,1248.0,214500.0,230.0,,,,3.700000047683716,,,,,,,,24.253332138061523,,,690.0,,,
2017-08-15,1190.4000244140625,213000.0,240.0,,,,3.6500000953674316,,,,,,,,24.155332565307617,,,680.0,,,
2017-08-16,1238.4000244140625,208500.0,257.20001220703125,,,,3.6500000953674316,,,,,,,,24.194000244140625,,,662.5,,,
2017-08-17,1180.800048828125,210000.0,261.79998779296875,,,,3.5999999046325684,,,,,,,,23.461332321166992,,,702.5,,,
2017-08-18,1161.5999755859375,213000.0,262.20001220703125,,,,3.6500000953674316,,,,,,,,23.163999557495117,,,737.5,,,
2017-08-21,1200.0,225000.0,264.0,,,,3.6500000953674316,,,,,,,,22.52400016784668,,,770.0,,,
2017-08-22,1257.5999755859375,226500.0,264.0,,,,3.549999952316284,,,,,,,,22.75666618347168,,,782.5,,,
2017-08-23,1180.800048828125,246000.0,253.8000030517578,,,,3.549999952316284,,,,,,,,23.51799964904785,,,765.0,,,
2017-08-24,1190.4000244140625,240000.0,257.3999938964844,,,,3.549999952316284,,,,,,,,23.528667449951172,,,812.5,,,
2017-08-25,1152.0,234675.0,256.6000061035156,,,,3.549999952316284,,,,,,,,23.203332901000977,,,812.5,,,
2017-08-28,1228.800048828125,226500.0,261.0,,,,3.950000047683716,,,,,,,,23.04400062561035,,,865.0,,,
2017-08-29,1209.5999755859375,216000.0,261.0,,,,4.0,,,,,,,,23.157333374023438,,,840.0,,,
2017-08-30,1200.0,208500.0,264.3999938964844,,,,3.8499999046325684,,,,,,,,23.545333862304688,,,855.0,,,
2017-08-31,1152.0,208500.0,234.8000030517578,,,,3.950000047683716,,,,,,,,23.726667404174805,,,842.5,,,
2017-09-01,1190.4000244140625,211500.0,239.0,,,,4.0,,,,,,,,23.69333267211914,,,792.5,,,
2017-09-05,1190.4000244140625,211500.0,238.0,,,,4.0,,,,,,,,23.305999755859375,,,805.0,,,
2017-09-06,1286.4000244140625,211500.0,259.8999938964844,,,,3.950000047683716,,,,,,,,22.968666076660156,,,812.5,,,
2017-09-07,1180.800048828125,210000.0,267.0,,,,3.950000047683716,,,,,,,,23.374000549316406,,,855.0,,,
2017-09-08,1200.0,211500.0,257.20001220703125,,,,3.8499999046325684,,,,,,,,22.893333435058594,,,880.0,,,
2017-09-11,1190.4000244140625,210000.0,235.1999969482422,,,,3.950000047683716,,,,,,,,24.246000289916992,,,905.0,,,
